 3.39400000e+03 2.43000000e+03 2.87700000e+03 3.46500000e+03 3.46800000e+03 7.30700000e+03 5.35600000e+03 4.83100000e+03 5.24600000e+03 5.33500000e+03 3.65800000e+03 3.08500000e+03 3.10700000e+03 3.72400000e+03 3.75500000e+03
 3.39500000e+03 2.86100000e+03 2.88100000e+03 3.46600000e+03 3.46900000e+03 7.62000000e+03 5.35800000e+03 4.83600000e+03 5.24700000e+03 5.34300000e+03 3.66000000e+03 3.16000000e+03 3.10800000e+03 3.72500000e+03 3.80500000e+03
 3.39700000e+03 2.86300000e+03 2.88200000e+03 3.48200000e+03 3.47000000e+03 7.62100000e+03 5.36000000e+03 4.83700000e+03 5.63500000e+03 5.35000000e+03 3.05000000e+03 3.71000000e+03 3.11100000e+03 3.74700000e+03 3.81100000e+03
